number;id;comments;title;createdAt;closedAt
22894;MDU6SXNzdWUzNjkwODg1MDg=;{'totalCount': 2};Can't use CTCBeamSearchDecoder in c++, LINK ERROR occur,BUG in CTCBeamSearchDecoder 's source code;2018-10-11T12:04:02Z;
22897;MDU6SXNzdWUzNjkxMDkwMzI=;{'totalCount': 15};Conversion from pb to tflite fails;2018-10-11T12:58:27Z;2018-11-29T19:57:38Z
22898;MDU6SXNzdWUzNjkxMTY2NjA=;{'totalCount': 2};Error building on Windows // no such package '@flatbuffers;2018-10-11T13:17:00Z;2018-10-12T17:46:38Z
22899;MDU6SXNzdWUzNjkxMjI2ODY=;{'totalCount': 6};Error reported to Coordinator: libnccl.so.2: cannot open shared object file: No such file or directory;2018-10-11T13:31:11Z;2018-11-10T17:35:27Z
22900;MDU6SXNzdWUzNjkxNzk0OTQ=;{'totalCount': 4};RTX 2080 issue with Tensorflow;2018-10-11T15:32:12Z;2018-10-29T12:02:19Z
22901;MDU6SXNzdWUzNjkyMDE2NjQ=;{'totalCount': 3};We have removed this restriction. Please check out the code at head, or in the upcoming 1.4 RC. Please reopen if there are issues with it.;2018-10-11T16:23:43Z;2018-10-25T23:45:44Z
22902;MDU6SXNzdWUzNjkyMzk2MDg=;{'totalCount': 20};Linker error when compiling from head of master on MacOS;2018-10-11T18:03:01Z;
22903;MDU6SXNzdWUzNjkyNjI2ODI=;{'totalCount': 4};tfcompile of a fitted keras model;2018-10-11T19:04:26Z;2018-10-17T22:51:47Z
22908;MDU6SXNzdWUzNjkzMTczOTU=;{'totalCount': 5};r1.5 tf_version_script.lds not found;2018-10-11T21:45:39Z;2018-10-14T04:35:40Z
22918;MDU6SXNzdWUzNjkzNjU4MjA=;{'totalCount': 6};build failed, ubuntu 16.04 with python 3.7;2018-10-12T01:34:48Z;2018-10-19T03:24:29Z
22920;MDU6SXNzdWUzNjkzNzAyMTc=;{'totalCount': 7};LocalMaster WaitForNotification cause master to hang;2018-10-12T02:01:48Z;2018-10-31T20:26:36Z
22925;MDU6SXNzdWUzNjkzOTk0NDM=;{'totalCount': 5};"""#warning ""crt/link.stub is an internal header"" error when compiling TensorFlow w/ CUDA 10";2018-10-12T04:57:40Z;2018-11-12T18:16:19Z
22926;MDU6SXNzdWUzNjk0MDAxNzE=;{'totalCount': 8};Feature Request: GPUOptions for Go binding;2018-10-12T05:02:11Z;
22927;MDU6SXNzdWUzNjk0MDkyNzA=;{'totalCount': 3};Feature request: Import position of dense_to_sparse and sparse_to_dense.;2018-10-12T05:54:54Z;2018-11-05T05:19:52Z
22928;MDU6SXNzdWUzNjk0MjE3MjE=;{'totalCount': 3};Tensorflow setup;2018-10-12T06:52:47Z;2018-10-12T18:32:48Z
22930;MDU6SXNzdWUzNjk0MzU1ODU=;{'totalCount': 8};absl not installed as it is included in stringpiece.h;2018-10-12T07:42:01Z;2018-11-29T17:57:04Z
22931;MDU6SXNzdWUzNjk0MzcyNTk=;{'totalCount': 9};Reindex broken in tf docker image (v1.11.0) -> Broken numpy dependency!;2018-10-12T07:47:46Z;2018-11-22T06:16:14Z
22933;MDU6SXNzdWUzNjk0NDY2MjA=;{'totalCount': 1};Tensor .eval() on loaded tensor;2018-10-12T08:18:52Z;2018-10-12T18:11:12Z
22935;MDU6SXNzdWUzNjk0NTk5MTE=;{'totalCount': 3};"(Feature request) Add synthetic gradient training per ""Decoupled Neural Interfaces using Synthetic Gradients""";2018-10-12T08:58:15Z;2018-11-18T01:07:36Z
22936;MDU6SXNzdWUzNjk0Njg0ODk=;{'totalCount': 9};Invalid loop strucure;2018-10-12T09:20:57Z;2018-12-13T17:16:53Z
22938;MDU6SXNzdWUzNjk1NTAwMjU=;{'totalCount': 9};RuntimeError: TOCO failed see console for info.;2018-10-12T13:24:00Z;2019-08-28T21:28:51Z
22939;MDU6SXNzdWUzNjk1NzcyOTE=;{'totalCount': 7};LSTMBlockFusedCell not supported by optimize_for_inference?;2018-10-12T14:31:33Z;
22940;MDU6SXNzdWUzNjk2MDY0NzY=;{'totalCount': 11};Tensorflow 1.11.0 is still looking for cublas 9.0 (and other libraries) despite of having installed CUDA 10;2018-10-12T15:43:22Z;2018-11-14T18:40:28Z
22942;MDU6SXNzdWUzNjk2MzE4Mjc=;{'totalCount': 2};Keras tensorflow : Freeze calibrated mode, extract graph, input and output tensors;2018-10-12T16:57:05Z;2018-11-02T01:13:04Z
22945;MDU6SXNzdWUzNjk2NjE2MjY=;{'totalCount': 8};Can't install form pip on MacOS Mojave and build from source failed;2018-10-12T18:27:29Z;2018-10-30T17:05:15Z
22946;MDU6SXNzdWUzNjk2NjU4NjQ=;{'totalCount': 17};Convolutional LSTM raises errors;2018-10-12T18:40:10Z;2019-01-08T23:57:39Z
22947;MDU6SXNzdWUzNjk2OTQyMjY=;{'totalCount': 5};[tf.keras] Ominous Load Warning;2018-10-12T20:09:58Z;2018-10-16T22:12:59Z
22948;MDU6SXNzdWUzNjk2OTQ3NzA=;{'totalCount': 8};MacOSX & Bazel build errors;2018-10-12T20:12:05Z;2018-11-14T22:28:01Z
22952;MDU6SXNzdWUzNjk3MDQ3ODc=;{'totalCount': 8};[tf.keras] Release 1.12.0 issue in model.predict_generator;2018-10-12T20:47:33Z;2018-11-08T15:21:43Z
22954;MDU6SXNzdWUzNjk3MTU3MjQ=;{'totalCount': 3};Error Building from source on Windows / my CPU doesn't have AVX ;2018-10-12T21:25:16Z;2018-10-14T13:42:12Z
22955;MDU6SXNzdWUzNjk3Mjc2OTk=;{'totalCount': 5};How to convert Tensorrt Optimized graph to Tensorrt engine;2018-10-12T22:15:03Z;2018-10-31T17:25:30Z
22957;MDU6SXNzdWUzNjk3NjYwNjc=;{'totalCount': 16};Freezing network with batch norm does not work with TRT;2018-10-13T04:31:34Z;2019-05-13T17:45:26Z
22960;MDU6SXNzdWUzNjk4MjQxNDE=;{'totalCount': 2};Tensorflow Compile error;2018-10-13T17:40:35Z;2018-10-14T04:33:36Z
22962;MDU6SXNzdWUzNjk4NDM4ODc=;{'totalCount': 4};How is loss (and average loss) computed in Canned estimators?;2018-10-13T21:38:17Z;2018-10-21T00:53:40Z
22963;MDU6SXNzdWUzNjk4NjAyNjA=;{'totalCount': 10};"Subclassing the tf.keras.model.Model class, throw ""ValueError: You tried to call `count_params` on dense_81, but the layer isn't built. You can build it manually via: `dense_81.build(batch_input_shape)`.""";2018-10-14T02:21:46Z;2018-11-29T23:20:02Z
22965;MDU6SXNzdWUzNjk4NzAyNzE=;{'totalCount': 2};I installed tensorflow-gpu using command  pip3 install tensorflow-gpu   but when I import tensorflow it throws error like this  ImportError: libcuda.so.9: cannot open shared object file: No such file or directory;2018-10-14T05:45:20Z;2018-10-21T00:53:06Z
22967;MDU6SXNzdWUzNjk4NzI5MDg=;{'totalCount': 2};libcublas.so.9.0: cannot open shared object file: No such file or directory;2018-10-14T06:34:04Z;2018-10-16T20:17:14Z
22969;MDU6SXNzdWUzNjk4ODgzMjE=;{'totalCount': 7};ValueError: sequence_length must be a vector of length batch_size, but saw shape: (24, 1, 2);2018-10-14T10:24:46Z;2018-10-24T18:08:19Z
22970;MDU6SXNzdWUzNjk5MDI2Nzk=;{'totalCount': 2};protobuf not seem to be recognized but it is installed;2018-10-14T13:32:26Z;2018-10-15T18:55:22Z
22971;MDU6SXNzdWUzNjk5MjQ5MDE=;{'totalCount': 2};Compile on debian with cuda 9.1, older CPU, cuda:cuda-extras failed (Segmentation fault): bash failed: error executing command;2018-10-14T17:36:13Z;2018-10-20T16:19:34Z
22972;MDU6SXNzdWUzNjk5MzI2MjE=;{'totalCount': 2};Can't convert Keras model using tflite_convert;2018-10-14T19:00:38Z;2018-10-22T16:36:31Z
22973;MDU6SXNzdWUzNjk5NDk5MjA=;{'totalCount': 3};Installation issue with all versions tried;2018-10-14T22:17:29Z;2018-10-24T14:45:26Z
22975;MDU6SXNzdWUzNjk5NTk5MTI=;{'totalCount': 7};Intermittent very long latency in XRT operations;2018-10-15T00:19:26Z;
22976;MDU6SXNzdWUzNjk5NzY4MDM=;{'totalCount': 2};ValueError: Unknown activation function:relu6;2018-10-15T02:35:40Z;2018-10-30T16:58:22Z
22977;MDU6SXNzdWUzNjk5ODIxMzM=;{'totalCount': 11};gradients of tf.fake_quant_with_min_max_vars function.;2018-10-15T03:08:01Z;
22978;MDU6SXNzdWUzNzAwMTgzMTQ=;{'totalCount': 4};fatal error: absl/strings/string_view.h: No such file or directory;2018-10-15T06:35:43Z;2018-10-29T22:34:46Z
22979;MDU6SXNzdWUzNzAwMjYzNTU=;{'totalCount': 3};"""Unknwon layer"" error while using custom Keras layer with tf.contrib.distribute.MirroredStrategy";2018-10-15T07:07:56Z;2018-10-16T21:19:41Z
22980;MDU6SXNzdWUzNzAwNTg3NzM=;{'totalCount': 2};Unable to build libtensorflow_cc.so;2018-10-15T08:46:43Z;2018-10-30T22:15:24Z
22981;MDU6SXNzdWUzNzAwNjc2NDA=;{'totalCount': 3};def TFE_ContextOptionsSetAsync(arg1, async):                                              ;2018-10-15T09:10:27Z;2018-10-16T05:45:02Z
22982;MDU6SXNzdWUzNzAwNjc3MTQ=;{'totalCount': 5};lose some early epoch checkpoint file during training;2018-10-15T09:10:38Z;2018-10-30T22:39:42Z
22983;MDU6SXNzdWUzNzAwODY5NDY=;{'totalCount': 3};Feature request: reduce_random;2018-10-15T09:59:36Z;2018-11-14T22:05:12Z
22985;MDU6SXNzdWUzNzAxMDkwODM=;{'totalCount': 6};Difference in implementation of batch normalization between theano and tensorflow;2018-10-15T10:59:47Z;2018-11-06T18:34:43Z
22986;MDU6SXNzdWUzNzAxMjYyMDA=;{'totalCount': 7};tensorflow keras random seeds not working;2018-10-15T11:50:26Z;2018-10-30T22:40:36Z
22987;MDU6SXNzdWUzNzAxNjkwNTU=;{'totalCount': 11};Segmentation Fault (SIGSEGV) in middle of Training due to Runtime-statistics calculation ops.;2018-10-15T13:41:23Z;2019-02-11T21:42:14Z
22988;MDU6SXNzdWUzNzAxNzQ3MTM=;{'totalCount': 4};2x slower using post-training quantization from tensorflow-lite;2018-10-15T13:54:11Z;2018-11-01T01:42:03Z
22991;MDU6SXNzdWUzNzAyMzA5MDg=;{'totalCount': 5};tf.contrib.feature_column.sequence_numeric_column normalize_fn argument not working;2018-10-15T15:56:50Z;2018-11-08T18:08:21Z
22992;MDU6SXNzdWUzNzAyNTY2OTM=;{'totalCount': 2};Deployment Guides;2018-10-15T17:04:15Z;2018-10-16T06:25:44Z
22993;MDU6SXNzdWUzNzAyNjg3NjE=;{'totalCount': 8};TOCO failed see console for info. ;2018-10-15T17:37:25Z;2018-11-28T19:21:44Z
22994;MDU6SXNzdWUzNzAyODAwMDA=;{'totalCount': 24};Tensorflow freeze_graph.py: NodeDef mentions attr 'Truncate' not in Op;2018-10-15T18:05:50Z;
22995;MDU6SXNzdWUzNzAzMDczOTU=;{'totalCount': 7};Model is still floating point after Post-training quantization ;2018-10-15T19:20:56Z;2018-10-18T19:00:22Z
22996;MDU6SXNzdWUzNzAzMzE3NTM=;{'totalCount': 1};tensboard not working on google colab   it shows a error :-No dashboards are active for the current data set.;2018-10-15T20:31:51Z;2018-11-02T23:57:48Z
22997;MDU6SXNzdWUzNzAzNTQ5ODY=;{'totalCount': 6};Undefined reference to stream_executor::Stream::ThenBlasGemm in _gru_ops.so;2018-10-15T21:40:38Z;2018-10-30T22:14:51Z
22999;MDU6SXNzdWUzNzAzNjQ2MjA=;{'totalCount': 3};Tensor is not an element of this graph.;2018-10-15T22:13:38Z;2018-10-19T07:45:55Z
23001;MDU6SXNzdWUzNzAzNjgzMTg=;{'totalCount': 4};Add Support for Apache Arrow in TensorFlow Dataset;2018-10-15T22:28:22Z;2019-01-02T18:49:51Z
23003;MDU6SXNzdWUzNzAzOTQxNzU=;{'totalCount': 2};Problem on running tensorflow;2018-10-16T00:33:43Z;2018-10-30T22:41:32Z
23005;MDU6SXNzdWUzNzA0MTg0MTQ=;{'totalCount': 1};tf.gradients vs. np.gradient;2018-10-16T02:51:32Z;2018-10-31T16:55:27Z
23007;MDU6SXNzdWUzNzA0NDA2MTA=;{'totalCount': 20};tf.estimator package not installed;2018-10-16T05:03:32Z;2018-11-18T00:52:42Z
23010;MDU6SXNzdWUzNzA0NjA2OTM=;{'totalCount': 2};TensorFlow Lite installation on Raspberry Pi;2018-10-16T06:40:27Z;2018-10-17T21:17:01Z
23012;MDU6SXNzdWUzNzA1MDA1NTc=;{'totalCount': 3};tf.make_tensor_proto doesn't work as expected;2018-10-16T08:41:44Z;
23013;MDU6SXNzdWUzNzA1MTUzOTE=;{'totalCount': 5};LSTM weights not loaded correctly in tf.keras;2018-10-16T09:17:40Z;2018-10-22T16:15:40Z
23014;MDU6SXNzdWUzNzA1MTU5Nzk=;{'totalCount': 5};Tensorflow Eager Execution Gradient Calculation slower each epoch;2018-10-16T09:19:04Z;2018-10-17T22:24:28Z
23016;MDU6SXNzdWUzNzA1MjE0Mjk=;{'totalCount': 2};ImportError: DLL load failed: The specified module could not be found | lib\site-packages\tensorflow\python\pywrap_tensorflow.py;2018-10-16T09:32:01Z;2019-10-24T11:37:40Z
23017;MDU6SXNzdWUzNzA1Mjk1OTI=;{'totalCount': 5};tf.estimator.train's incompatibility with distributed training on Cloud ML Engine is not well-documented;2018-10-16T09:51:09Z;
23018;MDU6SXNzdWUzNzA1MzQ0ODc=;{'totalCount': 0};.;2018-10-16T10:03:26Z;2018-10-16T19:35:59Z
23019;MDU6SXNzdWUzNzA1MzQ1MDc=;{'totalCount': 4};`tf.layers.Conv2D`'s padding doesn't allow variable reuse in some cases;2018-10-16T10:03:29Z;2018-10-17T17:23:33Z
23020;MDU6SXNzdWUzNzA1Mzk5NzY=;{'totalCount': 7};Error in C++ Tensorflow to load model trained by python;2018-10-16T10:17:45Z;2018-11-18T01:04:18Z
23021;MDU6SXNzdWUzNzA1NDMzOTg=;{'totalCount': 4};I am getting the same prediction value for all of my test data;2018-10-16T10:26:42Z;2018-10-17T16:32:50Z
23023;MDU6SXNzdWUzNzA1OTcyNzA=;{'totalCount': 3};Hyperspectral image classification using tensorflow;2018-10-16T12:53:37Z;2018-10-30T16:55:59Z
23025;MDU6SXNzdWUzNzA2MTc3NzY=;{'totalCount': 6};Keras saved_model.simple_save model bigger and bigger;2018-10-16T13:40:26Z;
23026;MDU6SXNzdWUzNzA2MjM1OTQ=;{'totalCount': 5};Installation failed;2018-10-16T13:52:34Z;2018-10-16T16:44:21Z
23027;MDU6SXNzdWUzNzA2ODA4NTA=;{'totalCount': 11};rtx2080ti  python3.6 tensorflow1.10 cuda9.0+cudnn7.0  Blas xGEMMBatched launch failed;2018-10-16T15:52:06Z;2018-10-18T23:15:06Z
23029;MDU6SXNzdWUzNzA3NDcxNzA=;{'totalCount': 8};Nagging Awaiting Response: It has been 14 days with no activityand the `awaiting response` label was assigned. Is this still an issue?;2018-10-16T18:43:21Z;2018-10-19T21:28:08Z
23030;MDU6SXNzdWUzNzA4MzExOTk=;{'totalCount': 6};Error using kernel_regularizer with tf.layers.Dense and tf.contrib.distribute.MirroredStrategy TF v1.12.0rc0 regression;2018-10-16T22:51:50Z;
23031;MDU6SXNzdWUzNzA4MzQ4MjY=;{'totalCount': 9};"Bazel Build fails - ""ERROR: missing input file '//tensorflow/core/api_def:python_api/api_def_DatasetToSingleElement.pbtxt'""";2018-10-16T23:06:38Z;2018-11-22T06:12:29Z
23032;MDU6SXNzdWUzNzA4NTg2MjE=;{'totalCount': 3};Multiple gpus (1080Ti) do not speed up training, test on cifar10_estimator code;2018-10-17T01:10:35Z;2018-10-18T05:59:40Z
23033;MDU6SXNzdWUzNzA4NzA1ODU=;{'totalCount': 1};Cannot calculate tf.gradients wrt embedding_matrix;2018-10-17T02:19:46Z;2018-11-02T00:54:18Z
23034;MDU6SXNzdWUzNzA4ODA2MzU=;{'totalCount': 2};TensorFlow doesn't match  cuda9.1( libcublas 9.1 or later version) ?;2018-10-17T03:12:06Z;2018-10-30T22:41:50Z
23036;MDU6SXNzdWUzNzA5NDYwMTA=;{'totalCount': 2};[Tflite Model]The tflite model inception_resnet_v2.tflite(2018.04.27) lacks softmax operation;2018-10-17T08:01:56Z;2018-10-22T16:37:30Z
23037;MDU6SXNzdWUzNzA5NzkzMDc=;{'totalCount': 1};How to save model for Tensorflow Serving while using Tensorflow distributed training?;2018-10-17T09:26:11Z;2018-10-17T17:44:41Z
23038;MDU6SXNzdWUzNzEwMTEwOTI=;{'totalCount': 3};AssertAllCloseToAccordingToType()  Error;2018-10-17T10:45:19Z;2018-11-01T20:49:08Z
23039;MDU6SXNzdWUzNzEwMjcxNDU=;{'totalCount': 2};Broken links to API docs;2018-10-17T11:31:15Z;2018-11-01T13:28:39Z
23040;MDU6SXNzdWUzNzEwNTYxMzQ=;{'totalCount': 2};Can tflite model implementation on FPGA ?;2018-10-17T12:48:05Z;2018-10-17T21:03:39Z
23041;MDU6SXNzdWUzNzEwNTc2NjQ=;{'totalCount': 11};[Feature Request] tf.keras expose align_corners;2018-10-17T12:51:36Z;
23043;MDU6SXNzdWUzNzEwOTkxNDI=;{'totalCount': 9};[Bug or Not?] Variable and VarHandleOp has different initial value in creating slots in ExponentialMovingAverage ;2018-10-17T14:14:13Z;2018-10-17T15:32:56Z
23044;MDU6SXNzdWUzNzExMTA1MTU=;{'totalCount': 6};Failed to allocate tensors.;2018-10-17T14:36:31Z;2019-02-22T22:11:29Z
23045;MDU6SXNzdWUzNzExMTE1Mzk=;{'totalCount': 2};tf.contrib.layers.layer_norm fails in tf.estimator.train_and_evaluate() if drop_remainder==False;2018-10-17T14:38:35Z;2018-10-30T22:44:04Z
23046;MDU6SXNzdWUzNzExMTUxOTI=;{'totalCount': 0};Java API Performance & Multi-Threaded Latency;2018-10-17T14:46:02Z;2018-10-17T14:53:51Z
23047;MDU6SXNzdWUzNzExMjI2NTY=;{'totalCount': 1};Adam implement details about tf.train.Adamoptimizer;2018-10-17T15:00:18Z;2018-10-18T22:43:21Z
23048;MDU6SXNzdWUzNzExNDE4NjI=;{'totalCount': 3};Bug in function: MutableGraphView::ReplaceInput(..) ?;2018-10-17T15:39:03Z;
23049;MDU6SXNzdWUzNzExNDk4NDQ=;{'totalCount': 3};Ghost Batch Normalization performance;2018-10-17T15:56:31Z;
23050;MDU6SXNzdWUzNzExNTEzMzQ=;{'totalCount': 17};Batch Normalization with virtual_batch_size not equal to None not implemented correctly for inference time;2018-10-17T15:59:51Z;
23052;MDU6SXNzdWUzNzEyMzkyOTk=;{'totalCount': 4};Tensorflow not Compatible with Python 3.7 ;2018-10-17T19:48:24Z;2018-10-18T16:38:26Z
23053;MDU6SXNzdWUzNzEyNzIwMzc=;{'totalCount': 0};Autograph example crashes;2018-10-17T21:21:42Z;2018-10-17T21:26:15Z
23054;MDU6SXNzdWUzNzEyNzYzMDQ=;{'totalCount': 4};tanh on CPU exceeds range (and is inconsistent);2018-10-17T21:34:41Z;
23055;MDU6SXNzdWUzNzEyNzcwODg=;{'totalCount': 4};Can't build the demo app, run this bazel command from the tensorflow directory:;2018-10-17T21:37:09Z;2018-10-30T17:07:24Z
23056;MDU6SXNzdWUzNzEyODU1NTQ=;{'totalCount': 5};Losses collection is not thread local so it can't be used inside model_fn call when using MirroredStrategy;2018-10-17T22:06:01Z;
23057;MDU6SXNzdWUzNzEzMTQyNDg=;{'totalCount': 1};tf.arg_max docs suggest nonexistent page in 1.12;2018-10-18T00:17:46Z;2018-11-08T17:41:43Z
23058;MDU6SXNzdWUzNzEzMTQzMjc=;{'totalCount': 6};dll load failed in tensorflow install using pip on windows 10;2018-10-18T00:18:18Z;2018-10-18T20:33:14Z
23059;MDU6SXNzdWUzNzEzMTQ2MDY=;{'totalCount': 2};tf.argmax docs don't say which argument is deprecated;2018-10-18T00:19:58Z;2018-11-06T06:38:54Z
23060;MDU6SXNzdWUzNzEzMjc5MjM=;{'totalCount': 3};Attributes values not inferred by TFE C API (eager mode);2018-10-18T01:38:56Z;2018-11-02T22:02:11Z
23061;MDU6SXNzdWUzNzEzNDAwMzA=;{'totalCount': 2};Xla and Ignite support always true from configure.py;2018-10-18T02:47:30Z;
23062;MDU6SXNzdWUzNzEzNTI2NjQ=;{'totalCount': 2};Train the Model in android app;2018-10-18T04:00:10Z;2018-10-18T18:15:20Z
23064;MDU6SXNzdWUzNzEzOTAxMDk=;{'totalCount': 3};Is there something wrong with AttentionWrapper when use BahdanauAttention or LuongAttention? ;2018-10-18T07:10:50Z;2018-11-01T20:49:38Z
23065;MDU6SXNzdWUzNzE0MTQ3NTE=;{'totalCount': 11};DLL load failed for tensorflow;2018-10-18T08:24:27Z;2019-11-08T19:09:16Z
23067;MDU6SXNzdWUzNzE0MzU3NTg=;{'totalCount': 8};QueueRunner going towards deprecation, but tf.data does not replace all usecases?;2018-10-18T09:18:41Z;2018-11-18T00:52:13Z
23068;MDU6SXNzdWUzNzE0NDA0NTI=;{'totalCount': 5};TFLite benchmark_model cannot be compiled successfully;2018-10-18T09:30:32Z;2018-10-19T06:42:56Z
23069;MDU6SXNzdWUzNzE0NjAyNTI=;{'totalCount': 1};TensorFlow Docker image contains old Jupyter release;2018-10-18T10:18:47Z;2018-10-18T10:36:56Z
23071;MDU6SXNzdWUzNzE0NjY3MjU=;{'totalCount': 2};Error while importing tensorflow after installation ;2018-10-18T10:35:48Z;2018-10-31T16:48:03Z
23072;MDU6SXNzdWUzNzE0NzA2MjM=;{'totalCount': 3};Runmetadata and graph definitions are not mached;2018-10-18T10:47:22Z;2018-11-18T01:00:52Z
23073;MDU6SXNzdWUzNzE0NzIwMzA=;{'totalCount': 5};tensorflow-gpu install from source. Bazel tests failed;2018-10-18T10:51:31Z;2018-10-21T04:18:22Z
23074;MDU6SXNzdWUzNzE1MzkwODc=;{'totalCount': 4};Gradients with respect to a TensorArray;2018-10-18T13:47:14Z;2018-11-14T22:05:35Z
23075;MDU6SXNzdWUzNzE1NDMwODY=;{'totalCount': 5};bazel-bin problem.help,help,help~~~;2018-10-18T13:55:35Z;2019-02-23T00:02:30Z
23076;MDU6SXNzdWUzNzE1NTY0NDc=;{'totalCount': 2};prediction from tensorflow differs on broadwell and on SkyLake;2018-10-18T14:23:58Z;2018-11-08T15:22:25Z
23077;MDU6SXNzdWUzNzE1OTMyODg=;{'totalCount': 8};Slow training speed and incompatible ops issue in tf.keras.utils.multi_gpu_model;2018-10-18T15:42:23Z;2019-02-18T18:47:23Z
23078;MDU6SXNzdWUzNzE2NzI3NDI=;{'totalCount': 5};Building the pip package on Windows;2018-10-18T19:16:26Z;2018-11-29T21:44:11Z
23082;MDU6SXNzdWUzNzE2OTU0NDA=;{'totalCount': 24};Error while calling TFLite interpreter (Similar to #21574);2018-10-18T20:18:43Z;
23083;MDU6SXNzdWUzNzE2OTg0MTk=;{'totalCount': 3};Documentation for learning_rate_power in the FTRL optimizer;2018-10-18T20:26:27Z;2018-10-25T00:57:21Z
23085;MDU6SXNzdWUzNzE3MzQ3NTE=;{'totalCount': 6};Problem when try to decode some bmp images with tf.image.decode_bmp;2018-10-18T22:14:56Z;
23086;MDU6SXNzdWUzNzE3MzcwNDQ=;{'totalCount': 2};Float16 support for log_uniform_candidate_sampler/uniform_candidate_sampler;2018-10-18T22:23:43Z;
23087;MDU6SXNzdWUzNzE3NDU3MDQ=;{'totalCount': 2};How to interpret feature weights from bucketized and crossed columns from a trained model in TensorFlow;2018-10-18T23:00:58Z;2018-10-31T18:18:56Z
23088;MDU6SXNzdWUzNzE3NDY3NzE=;{'totalCount': 6};Trying to install tensorflow in windows 10 and got error when trying to import;2018-10-18T23:05:21Z;2018-11-14T18:39:40Z
23091;MDU6SXNzdWUzNzE3NzQ3OTc=;{'totalCount': 3};latest cpu version tensorflow report error when run slim model;2018-10-19T01:40:41Z;
23096;MDU6SXNzdWUzNzE4MTQ3NzM=;{'totalCount': 12};[Source Installation] Unable to install TF due multiple errors. Info as extensive as possible;2018-10-19T05:44:49Z;2019-04-06T12:53:53Z
23098;MDU6SXNzdWUzNzE4MjY4NTE=;{'totalCount': 5};TFRecordDataset entries shuffle between examples;2018-10-19T06:45:46Z;2019-04-15T16:16:34Z
23099;MDU6SXNzdWUzNzE4MzI3MDU=;{'totalCount': 4};"Running rename_protobuf.sh causes sed: can't read s%#include \([<""]\)google/protobuf/%#include \1google/protobuf3/%: No such file or directory";2018-10-19T07:10:05Z;2019-03-29T21:05:32Z
23100;MDU6SXNzdWUzNzE4Mzk0ODU=;{'totalCount': 2};Upgrade to protobuf 3.6.1  ;2018-10-19T07:34:47Z;2018-10-25T22:57:16Z
23101;MDU6SXNzdWUzNzE4NjgxNDY=;{'totalCount': 4};Possible bug in the design of `tf.keras.layers.Conv`;2018-10-19T09:03:22Z;
23102;MDU6SXNzdWUzNzE5MzQxNTU=;{'totalCount': 2};compile from source fails;2018-10-19T12:20:40Z;2018-11-10T17:40:13Z
23104;MDU6SXNzdWUzNzE5NTgzOTg=;{'totalCount': 8};Bazel will not compile under Windows when the user folder has spaces;2018-10-19T13:29:55Z;2020-04-21T01:35:24Z
23107;MDU6SXNzdWUzNzIwMzU0NjQ=;{'totalCount': 5};Number of elements was larger than representable by 32-bit output type;2018-10-19T16:48:33Z;2018-11-01T18:59:46Z
23108;MDU6SXNzdWUzNzIwODY1NDU=;{'totalCount': 2};I get error when I want to load my Model;2018-10-19T19:26:45Z;2018-11-05T17:21:02Z
23112;MDU6SXNzdWUzNzIxMjA2ODg=;{'totalCount': 3};ImportError: /home/pi/.virtualenvs/keras_tf/lib/python3.5/site-packages/tensorflow/python/_pywrap_tensorflow.so: cannot open shared object file: No such file or directory;2018-10-19T21:23:47Z;2018-11-08T18:09:07Z
23113;MDU6SXNzdWUzNzIxMzgwNzE=;{'totalCount': 4};testing tflite quantized model on an input image;2018-10-19T22:39:08Z;2018-11-02T20:19:35Z
23114;MDU6SXNzdWUzNzIxNDMwNjM=;{'totalCount': 4};Can tf.sparse_reduce_sum infer shape while keepdims=True?;2018-10-19T23:07:24Z;2018-11-29T20:12:50Z
23115;MDU6SXNzdWUzNzIxNTgxNDc=;{'totalCount': 5};Cannot build Tensorflow android example with Android Studio;2018-10-20T01:11:03Z;2018-10-22T06:04:05Z
23117;MDU6SXNzdWUzNzIxNTk3Nzg=;{'totalCount': 1};Build fail on Windows with compute capability 6.1;2018-10-20T01:32:36Z;2018-11-02T01:09:51Z
23118;MDU6SXNzdWUzNzIxNzQzNzA=;{'totalCount': 4};Pure Virtual Method called - build for ARMv7 ;2018-10-20T05:10:25Z;2018-11-10T17:37:49Z
23119;MDU6SXNzdWUzNzIxNzg4NjY=;{'totalCount': 10};global name 'cuda_toolkit_path_full' is not defined;2018-10-20T06:18:46Z;2018-11-06T17:04:37Z
23122;MDU6SXNzdWUzNzIxODk3NTY=;{'totalCount': 5};Failing to build tensorflow c++ api on raspberry pi model 3 b+;2018-10-20T08:47:09Z;2018-11-01T05:39:30Z
23123;MDU6SXNzdWUzNzIxOTAxNjA=;{'totalCount': 5};TensorFlow 1.11 CUDA 9.0 with CUDNN7.3 CUDA_ERROR_LAUNCH_TIMEOUT;2018-10-20T08:52:47Z;2018-11-08T18:09:28Z
23126;MDU6SXNzdWUzNzIxOTYwOTI=;{'totalCount': 3};Tensorflow - Disaccording TF METRICS (Accuracy, Precision, Recall);2018-10-20T10:10:50Z;2018-11-06T18:39:55Z
23127;MDU6SXNzdWUzNzIyMDE2MzE=;{'totalCount': 15};Problems when building tensorflow with CUDA;2018-10-20T11:25:51Z;2018-12-04T22:33:15Z
23128;MDU6SXNzdWUzNzIyMDc2NDQ=;{'totalCount': 5};Difference in higher order tf.gradients();2018-10-20T12:44:00Z;2018-11-06T18:39:14Z
